FLIGHT_ID,AIRLINE_CODE,AIRLINE_NAME,AIRCRAFT_ID,AIRCRAFT_TYPE,CAPACITY,DEPARTURE_AIRPORT_CODE,DEPARTURE_AIRPORT_NAME,DESTINATION_AIRPORT_CODE,DESTINATION_AIRPORT_NAME
100901,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100902,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100903,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100904,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100905,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100906,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100907,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100908,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100909,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100910,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100911,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100912,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100913,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100914,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100915,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100916,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100917,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100918,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100919,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100920,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100921,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100922,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100923,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100924,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100925,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100926,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100927,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100928,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100929,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100930,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100931,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100932,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100933,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100934,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100935,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100936,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100937,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100938,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100939,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100940,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100941,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100942,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100943,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100944,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100945,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100946,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100947,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100948,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100949,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100950,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100951,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100952,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100953,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100954,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100955,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100956,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100957,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100958,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100959,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100960,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100961,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100962,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100963,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100964,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100965,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100966,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100967,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100968,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100969,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100970,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100971,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100972,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100973,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100974,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100975,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100976,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100977,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100978,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100979,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100980,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100981,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100982,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100983,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100984,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100985,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100986,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100987,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100988,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100989,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100990,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100991,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100992,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100993,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100994,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100995,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100996,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100997,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100998,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
100999,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101000,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101001,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101002,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101003,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101004,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101005,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101006,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101007,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101008,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101009,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101010,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101011,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101012,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101013,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101014,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101015,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101016,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101017,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101018,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101019,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101020,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101021,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101022,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101023,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101024,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101025,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101026,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101027,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101028,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101029,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101030,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101031,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101032,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101033,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101034,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101035,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101036,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101037,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101038,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101039,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101040,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101041,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101042,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101043,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101044,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101045,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101046,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101047,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101048,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101049,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101050,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101051,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101052,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101053,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101054,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101055,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101056,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101057,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101058,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101059,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101060,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101061,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101062,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101063,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101064,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101065,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101066,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101067,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101068,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101069,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101070,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101071,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101072,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101073,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101074,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101075,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101076,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101077,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101078,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101079,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101080,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101081,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101082,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101083,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101084,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101085,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101086,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101087,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101088,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101089,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101090,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101091,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101092,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101093,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101094,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101095,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101096,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101097,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101098,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101099,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101100,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101101,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101102,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101103,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101104,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101105,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101106,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101107,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101108,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101109,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101110,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101111,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101112,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101113,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101114,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101115,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101116,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101117,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101118,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101119,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101120,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101121,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101122,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101123,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101124,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101125,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101126,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101127,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101128,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101129,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101130,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101131,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101132,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101133,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101134,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101135,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101136,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101137,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101138,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101139,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101140,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101141,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,FKT,Flocktopia
101142,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101143,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101144,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101145,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101146,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101147,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101148,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101149,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101150,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101151,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101152,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101153,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101154,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101155,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101156,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101157,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101158,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101159,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101160,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101161,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101162,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101163,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101164,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101165,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101166,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101167,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101168,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101169,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101170,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101171,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101172,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101173,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101174,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101175,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101176,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101177,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101178,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101179,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101180,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101181,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101182,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101183,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101184,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101185,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101186,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101187,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101188,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101189,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101190,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101191,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101192,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101193,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101194,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101195,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101196,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101197,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101198,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101199,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101200,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101201,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101202,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101203,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101204,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
101205,GA,Goose Airways,g72,Goose,500,NSA,Nestland Airport,AMP,Amazon Mothership
